*Tele EF EB theta(degree) phi(degree)
0   17   2   31.8361   183.3084
0   17   3   31.8233   182.6793
0   17   4   31.8135   182.0493
0   17   5   31.8068   181.4185
0   17   6   31.8032   180.7870
0   17   7   31.8027   180.1551
0   17   8   31.8054   179.5229
0   17   9   31.8112   178.8905
0   17   10   31.8201   178.2581
0   17   11   31.8322   177.6258
0   17   12   31.8473   176.9938
0   17   13   31.8656   176.3622
0   17   14   31.8871   175.7313
0   17   15   31.9116   175.1011
0   17   16   31.9393   174.4718
0   17   17   31.9700   173.8435
0   17   18   32.0038   173.2164
0   17   19   32.0407   172.5907
0   17   20   32.0807   171.9665
0   17   21   32.1237   171.3439
0   17   22   32.1697   170.7231
0   17   23   32.2187   170.1041
0   17   24   32.2707   169.4873
0   17   25   32.3257   168.8726
0   17   26   32.3836   168.2602
0   17   27   32.4444   167.6502
0   17   28   32.5081   167.0428
0   17   29   32.5746   166.4380
0   17   30   32.6440   165.8361
0   17   31   32.7161   165.2370
0   18   0   32.2030   184.5240
0   18   1   32.1843   183.9030
0   18   2   32.1687   183.2808
0   18   3   32.1561   182.6575
0   18   4   32.1465   182.0334
0   18   5   32.1400   181.4085
0   18   6   32.1366   180.7829
0   18   7   32.1362   180.1569
0   18   8   32.1390   179.5306
0   18   9   32.1448   178.9041
0   18   10   32.1537   178.2776
0   18   11   32.1657   177.6512
0   18   12   32.1807   177.0251
0   18   13   32.1989   176.3994
0   18   14   32.2202   175.7743
0   18   15   32.2445   175.1500
0   18   16   32.2719   174.5264
0   18   17   32.3023   173.9040
0   18   18   32.3358   173.2826
0   18   19   32.3724   172.6626
0   18   20   32.4119   172.0440
0   18   21   32.4545   171.4270
0   18   22   32.5000   170.8118
0   18   23   32.5485   170.1983
0   18   24   32.5999   169.5869
0   18   25   32.6543   168.9776
0   18   26   32.7115   168.3705
0   18   27   32.7717   167.7658
0   18   28   32.8346   167.1635
0   18   29   32.9004   166.5639
0   18   30   32.9690   165.9670
0   18   31   33.0404   165.3729
0   19   0   32.5349   184.4855
0   19   1   32.5165   183.8702
0   19   2   32.5012   183.2537
0   19   3   32.4888   182.6362
0   19   4   32.4795   182.0178
0   19   5   32.4732   181.3986
0   19   6   32.4699   180.7789
0   19   7   32.4697   180.1587
0   19   8   32.4725   179.5382
0   19   9   32.4783   178.9175
0   19   10   32.4872   178.2968
0   19   11   32.4991   177.6762
0   19   12   32.5141   177.0559
0   19   13   32.5322   176.4359
0   19   14   32.5532   175.8166
0   19   15   32.5773   175.1979
0   19   16   32.6045   174.5801
0   19   17   32.6346   173.9633
0   19   18   32.6678   173.3476
0   19   19   32.7040   172.7332
0   19   20   32.7431   172.1202
0   19   21   32.7852   171.5087
0   19   22   32.8303   170.8989
0   19   23   32.8782   170.2909
0   19   24   32.9291   169.6848
0   19   25   32.9829   169.0807
0   19   26   33.0395   168.4789
0   19   27   33.0990   167.8793
0   19   28   33.1613   167.2822
0   19   29   33.2263   166.6876
0   19   30   33.2942   166.0956
0   19   31   33.3647   165.5064
0   20   0   32.8667   184.4477
0   20   1   32.8487   183.8380
0   20   2   32.8336   183.2271
0   20   3   32.8215   182.6152
0   20   4   32.8124   182.0025
0   20   5   32.8063   181.3890
0   20   6   32.8032   180.7749
0   20   7   32.8030   180.1604
0   20   8   32.8059   179.5456
0   20   9   32.8117   178.9306
0   20   10   32.8206   178.3156
0   20   11   32.8325   177.7007
0   20   12   32.8474   177.0860
0   20   13   32.8653   176.4718
0   20   14   32.8862   175.8581
0   20   15   32.9101   175.2451
0   20   16   32.9370   174.6329
0   20   17   32.9669   174.0216
0   20   18   32.9997   173.4114
0   20   19   33.0355   172.8025
0   20   20   33.0743   172.1949
0   20   21   33.1159   171.5889
0   20   22   33.1605   170.9844
0   20   23   33.2080   170.3817
0   20   24   33.2583   169.7809
0   20   25   33.3115   169.1821
0   20   26   33.3675   168.5853
0   20   27   33.4264   167.9909
0   20   28   33.4879   167.3987
0   20   29   33.5523   166.8091
0   20   30   33.6194   166.2220
0   20   31   33.6891   165.6376
0   21   0   33.1984   184.4106
0   21   1   33.1807   183.8064
0   21   2   33.1660   183.2010
0   21   3   33.1541   182.5946
0   21   4   33.1452   181.9874
